<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VN30,20091103,496.6000,502.4000,479.9000,482.1000,32317550
^VN30,20091104,481.1000,495.2000,473.3000,481.8000,25568910
^VN30,20091105,494.6000,504.8000,489.8000,501.5000,20866020
^VN30,20091106,515.5000,515.9000,498.3000,501.8000,23852370
^VN30,20091109,491.7000,499.8000,481.7000,483.2000,20351650
^VN30,20091110,483.3000,487.8000,468.0000,474.8000,23027660
^VN30,20091111,477.5000,487.9000,471.6000,486.4000,19427750
^VN30,20091112,487.9000,499.4000,484.9000,492.0000,20063610
^VN30,20091113,483.9000,496.7000,480.4000,493.8000,19278830
^VN30,20091116,496.0000,501.9000,487.4000,491.2000,18710990
^VN30,20091117,494.8000,498.8000,484.4000,493.3000,20360260
^VN30,20091118,493.6000,502.2000,486.8000,499.3000,20442820
^VN30,20091119,500.7000,508.5000,493.0000,503.5000,25210190
^VN30,20091120,502.4000,509.8000,493.9000,500.8000,20299660
^VN30,20091123,497.3000,500.6000,480.6000,483.7000,19294220
^VN30,20091124,482.3000,487.2000,470.0000,474.7000,19234860
^VN30,20091125,469.5000,471.9000,452.1000,453.9000,30722810
^VN30,20091126,432.1000,441.0000,431.0000,435.0000,19614450
^VN30,20091127,414.4000,453.7000,413.8000,441.3000,28315080
^VN30,20091130,446.8000,458.3000,441.0000,455.4000,16179120
^VN30,20091201,462.9000,469.8000,458.3000,464.6000,19298670
^VN30,20091202,455.4000,468.5000,446.8000,450.6000,27366180
^VN30,20091203,445.8000,456.5000,436.0000,447.2000,21865400
^VN30,20091204,452.6000,455.8000,442.7000,447.5000,16786150
^VN30,20091207,447.4000,453.5000,440.9000,450.6000,11935640
^VN30,20091208,446.1000,452.2000,436.1000,442.2000,14939370
^VN30,20091209,428.1000,434.4000,421.2000,426.1000,22323790
^VN30,20091210,430.3000,431.1000,412.6000,416.4000,16217490
^VN30,20091211,408.7000,415.1000,399.6000,404.2000,19109620
^VN30,20091214,411.0000,420.7000,405.7000,418.7000,21088060
^VN30,20091215,420.3000,428.0000,413.2000,421.6000,14407210
^VN30,20091216,416.1000,418.3000,402.4000,406.1000,18250120
^VN30,20091217,397.9000,406.1000,390.3000,400.5000,18153470
^VN30,20091218,406.3000,415.5000,400.1000,407.1000,26945950
^VN30,20091221,420.8000,423.6000,413.3000,422.2000,17023240
^VN30,20091222,428.5000,433.7000,420.5000,427.3000,21962600
^VN30,20091223,427.3000,436.9000,421.6000,433.5000,18703840
^VN30,20091224,431.2000,441.7000,422.8000,439.4000,21251100
^VN30,20091225,448.3000,455.5000,442.2000,452.4000,22695650
^VN30,20091228,445.3000,456.6000,438.9000,448.5000,20415110
^VN30,20091229,442.8000,451.1000,435.2000,438.6000,17756150
^VN30,20091230,435.9000,451.4000,434.4000,447.8000,21458950
^VN30,20091231,454.9000,458.8000,442.8000,446.3000,28743610
^VN30,20100104,451.7000,466.1000,450.2000,466.0000,18715140
^VN30,20100105,485.9000,486.3000,474.2000,480.6000,32072670
^VN30,20100106,473.4000,488.2000,467.9000,480.8000,27165860
^VN30,20100107,481.9000,486.5000,471.8000,477.1000,28947060
^VN30,20100108,484.4000,488.9000,464.8000,465.6000,29926220
^VN30,20100111,465.9000,470.4000,453.5000,459.6000,15786430
^VN30,20100112,455.3000,462.0000,442.8000,444.1000,20248280
^VN30,20100113,441.9000,457.4000,431.9000,455.3000,21818360
^VN30,20100114,461.8000,465.7000,452.8000,458.5000,11925670
^VN30,20100115,455.8000,461.5000,448.9000,453.3000,14498000
^VN30,20100118,448.9000,450.0000,434.8000,437.0000,16578260
^VN30,20100119,440.3000,450.4000,437.3000,446.9000,13121970
^VN30,20100120,450.0000,453.6000,439.6000,444.3000,11929100
^VN30,20100121,437.2000,446.2000,431.6000,435.0000,15500130
^VN30,20100122,432.5000,439.6000,427.0000,435.3000,10681270
^VN30,20100125,434.2000,440.1000,432.4000,438.0000,8182650
^VN30,20100126,445.5000,453.1000,443.8000,452.0000,14063330
^VN30,20100127,448.2000,453.3000,438.3000,440.7000,12472910
^VN30,20100128,440.6000,445.8000,433.3000,438.7000,7933310
^VN30,20100129,439.0000,443.4000,432.8000,438.1000,9164680
^VN30,20100201,439.0000,445.8000,436.9000,443.9000,7610250
^VN30,20100202,446.6000,450.6000,440.9000,446.4000,10758590
^VN30,20100203,448.6000,456.2000,445.5000,454.1000,11743090
^VN30,20100204,454.6000,464.9000,452.8000,461.8000,15788280
^VN30,20100205,453.6000,460.8000,447.1000,451.8000,12573210
^VN30,20100208,447.8000,454.6000,443.9000,451.6000,8771280
^VN30,20100209,446.0000,451.4000,440.0000,443.6000,9256700
^VN30,20100210,446.4000,451.9000,444.1000,450.7000,6600080
^VN30,20100211,453.4000,461.4000,449.9000,460.3000,9899840
^VN30,20100212,465.8000,470.6000,462.5000,467.5000,10348290
^VN30,20100222,473.5000,475.1000,466.1000,470.8000,8645740
^VN30,20100223,466.4000,467.6000,454.0000,457.3000,8909580
^VN30,20100224,453.7000,459.1000,448.0000,454.1000,11914110
^VN30,20100225,456.9000,462.3000,450.5000,455.1000,13861420
^VN30,20100226,454.0000,461.3000,447.5000,455.7000,15826200
^VN30,20100301,461.8000,467.1000,457.8000,462.6000,16280950
^VN30,20100302,462.7000,467.4000,456.8000,460.1000,13209250
^VN30,20100303,463.8000,468.3000,459.0000,464.5000,14824000
^VN30,20100304,469.6000,475.5000,465.9000,469.2000,21021420
^VN30,20100305,470.8000,473.9000,464.0000,469.2000,17182960
^VN30,20100308,473.7000,480.1000,468.5000,474.7000,20241960
^VN30,20100309,474.2000,484.3000,471.5000,480.1000,24466580
^VN30,20100310,479.2000,484.7000,473.8000,478.5000,22767660
^VN30,20100311,479.4000,484.7000,473.8000,476.7000,19218440
^VN30,20100312,480.8000,485.6000,476.3000,483.6000,22316070
^VN30,20100315,488.8000,490.6000,481.0000,482.9000,19903560
^VN30,20100316,476.3000,482.3000,467.7000,467.7000,23877850
^VN30,20100317,470.9000,473.2000,462.4000,463.4000,22240900
^VN30,20100318,467.1000,472.0000,461.3000,470.7000,17794800
^VN30,20100319,470.3000,474.1000,464.2000,467.0000,24571530
^VN30,20100322,467.0000,471.0000,460.4000,462.6000,14886750
^VN30,20100323,463.6000,466.0000,457.3000,458.8000,15134590
^VN30,20100324,462.7000,466.3000,458.7000,463.0000,15198760
^VN30,20100325,458.0000,462.5000,451.5000,454.9000,17434470
^VN30,20100326,456.3000,459.6000,452.1000,457.2000,19741830
^VN30,20100329,457.8000,463.0000,452.1000,456.7000,12733170
^VN30,20100330,455.1000,459.9000,448.1000,451.9000,14968090
^VN30,20100331,453.2000,457.4000,448.2000,450.8000,15432420
^VN30,20100401,452.3000,460.1000,449.5000,459.1000,15100390
^VN30,20100402,460.9000,465.2000,456.2000,461.2000,12248250
^VN30,20100405,464.6000,468.8000,460.9000,464.5000,11595060
^VN30,20100406,465.6000,469.8000,462.4000,464.0000,17061370
^VN30,20100407,465.3000,466.7000,459.2000,463.2000,11509470
^VN30,20100408,462.4000,467.2000,459.7000,462.5000,14877010
^VN30,20100409,463.2000,467.6000,460.8000,463.6000,16195080
^VN30,20100412,469.0000,472.1000,464.5000,467.5000,15398320
^VN30,20100413,469.2000,472.3000,465.2000,466.6000,14308640
^VN30,20100414,466.7000,468.6000,461.0000,463.5000,11183010
^VN30,20100415,467.4000,469.5000,462.5000,467.3000,14274900
^VN30,20100416,468.2000,471.0000,462.9000,466.5000,12751700
^VN30,20100419,465.3000,467.8000,460.1000,461.1000,12497200
^VN30,20100420,460.8000,465.1000,456.2000,459.1000,11685490
^VN30,20100421,461.9000,466.8000,458.4000,463.6000,12203010
^VN30,20100422,467.7000,478.9000,464.8000,473.4000,24433380
^VN30,20100426,476.5000,481.2000,471.8000,476.0000,16441650
^VN30,20100427,476.8000,483.6000,473.7000,480.5000,15711930
^VN30,20100428,481.7000,487.1000,477.3000,483.4000,16487680
^VN30,20100429,484.6000,489.6000,479.6000,484.8000,19024630
^VN30,20100504,492.9000,499.4000,488.4000,495.0000,37177730
^VN30,20100505,495.5000,500.9000,490.1000,496.0000,21848920
^VN30,20100506,495.6000,500.1000,490.5000,495.0000,17784890
^VN30,20100507,489.5000,493.7000,479.5000,488.4000,23677250
^VN30,20100510,488.1000,491.4000,476.6000,483.0000,24548940
^VN30,20100511,486.2000,488.7000,478.7000,482.0000,18077690
^VN30,20100512,476.7000,479.2000,468.9000,469.8000,20094000
^VN30,20100513,473.0000,479.0000,465.0000,471.1000,18174330
^VN30,20100514,475.1000,478.6000,471.0000,473.1000,12629010
^VN30,20100517,473.7000,474.8000,461.2000,465.8000,18447220
^VN30,20100518,466.6000,468.9000,455.5000,463.8000,16340210
^VN30,20100519,461.5000,464.1000,451.0000,454.3000,19750600
^VN30,20100520,443.9000,465.2000,442.1000,463.5000,19844520
^VN30,20100521,444.6000,456.3000,442.0000,445.3000,22537810
^VN30,20100524,446.0000,453.2000,439.3000,446.4000,14277150
^VN30,20100525,444.7000,452.5000,440.4000,447.8000,12934330
^VN30,20100526,452.2000,454.4000,444.2000,450.7000,12581490
^VN30,20100527,448.0000,455.8000,443.8000,454.3000,12489580
^VN30,20100528,463.9000,471.0000,456.7000,467.7000,19431730
^VN30,20100531,465.1000,470.9000,458.5000,463.8000,11768660
^VN30,20100601,462.7000,468.6000,457.8000,465.6000,13229460
^VN30,20100602,462.4000,470.1000,458.6000,468.0000,14367190
^VN30,20100603,472.1000,474.2000,465.2000,467.8000,14484950
^VN30,20100604,468.6000,472.7000,464.3000,467.5000,14285790
^VN30,20100607,453.2000,463.4000,450.2000,454.7000,17396860
^VN30,20100608,452.9000,459.4000,448.7000,455.6000,15502340
^VN30,20100609,457.8000,462.1000,452.3000,455.6000,11578380
^VN30,20100610,454.4000,459.5000,450.5000,458.1000,9890430
^VN30,20100611,463.5000,467.0000,458.3000,461.3000,13979610
^VN30,20100614,462.5000,467.4000,460.4000,464.9000,11671230
^VN30,20100615,465.8000,468.1000,461.8000,463.9000,12366110
^VN30,20100616,467.7000,471.0000,460.9000,464.9000,12422750
^VN30,20100617,464.7000,468.9000,460.9000,465.5000,13339300
^VN30,20100618,467.1000,472.3000,460.8000,466.1000,17040680
^VN30,20100621,469.3000,473.6000,466.1000,470.1000,11740890
^VN30,20100622,469.4000,474.4000,464.9000,469.8000,25347970
^VN30,20100623,465.9000,472.3000,462.9000,468.9000,10568320
^VN30,20100624,468.4000,472.3000,464.3000,466.7000,11622100
^VN30,20100625,461.0000,467.5000,457.1000,460.5000,10680430
^VN30,20100628,461.2000,467.7000,457.4000,463.6000,10402900
^VN30,20100629,466.9000,471.0000,463.3000,468.2000,10874670
^VN30,20100630,459.7000,468.7000,456.6000,466.0000,11081070
^VN30,20100701,462.2000,467.1000,458.8000,463.6000,9218380
^VN30,20100702,464.3000,466.1000,459.9000,462.6000,11483730
^VN30,20100705,464.5000,468.8000,459.0000,464.9000,10281520
^VN30,20100706,464.8000,467.2000,457.7000,460.9000,13797090
^VN30,20100707,461.8000,465.5000,455.4000,457.4000,9745490
^VN30,20100708,462.2000,464.6000,457.0000,459.5000,9437210
^VN30,20100709,459.9000,463.6000,457.4000,460.3000,6998040
^VN30,20100712,460.1000,462.9000,454.6000,459.4000,6662960
^VN30,20100713,463.3000,468.7000,458.7000,466.3000,11833980
^VN30,20100714,469.8000,472.4000,463.7000,465.6000,15812470
^VN30,20100715,464.6000,468.7000,461.0000,463.9000,9594530
^VN30,20100716,464.1000,468.2000,460.9000,465.6000,10799620
^VN30,20100719,461.8000,468.6000,459.1000,466.7000,11731620
^VN30,20100720,466.1000,470.1000,462.3000,466.3000,11103750
^VN30,20100721,467.2000,469.0000,461.2000,465.4000,10843120
^VN30,20100722,462.4000,465.6000,456.4000,461.1000,10760150
^VN30,20100723,463.9000,466.1000,458.1000,461.4000,10562600
^VN30,20100726,462.1000,465.3000,457.2000,459.8000,12075960
^VN30,20100727,460.8000,465.5000,456.9000,460.2000,13674020
^VN30,20100728,460.3000,462.9000,452.4000,455.2000,10030040
^VN30,20100729,451.9000,459.2000,449.0000,455.5000,12689720
^VN30,20100730,455.7000,462.0000,452.6000,457.8000,14275180
^VN30,20100802,458.7000,460.6000,452.7000,456.2000,8220980
^VN30,20100803,458.4000,463.2000,454.4000,457.8000,11430930
^VN30,20100804,456.1000,457.5000,449.3000,453.2000,8941890
^VN30,20100805,454.8000,457.8000,450.0000,453.0000,8577310
^VN30,20100806,452.7000,454.2000,446.3000,450.1000,7873990
^VN30,20100809,450.3000,452.7000,439.9000,442.3000,11635990
^VN30,20100810,438.8000,440.8000,428.0000,432.8000,15137860
^VN30,20100811,433.3000,439.2000,427.9000,434.3000,10547620
^VN30,20100812,430.4000,432.5000,418.4000,421.1000,15100890
^VN30,20100813,414.8000,428.5000,412.1000,426.7000,13529070
^VN30,20100816,431.4000,438.8000,428.1000,436.4000,11146700
^VN30,20100817,434.1000,439.4000,427.5000,436.1000,10892550
^VN30,20100818,433.5000,435.6000,421.6000,428.9000,11487190
^VN30,20100819,426.1000,431.3000,422.4000,425.8000,10085960
^VN30,20100820,426.3000,431.5000,415.3000,428.6000,11025710
^VN30,20100823,425.7000,427.5000,418.1000,421.9000,6915470
^VN30,20100824,415.9000,418.7000,405.5000,410.4000,13478270
^VN30,20100825,402.7000,409.7000,394.0000,401.9000,20659260
^VN30,20100826,404.1000,410.6000,397.8000,406.6000,12678760
^VN30,20100827,403.5000,413.1000,399.6000,409.0000,10761840
^VN30,20100830,418.5000,425.2000,413.8000,422.5000,15100250
^VN30,20100831,425.0000,433.9000,419.9000,431.4000,22996700
^VN30,20100901,431.8000,436.8000,424.7000,434.4000,14270370
^VN30,20100906,438.8000,445.3000,433.8000,439.0000,21544900
^VN30,20100907,436.9000,442.7000,428.0000,433.1000,14929560
^VN30,20100908,427.4000,436.5000,422.6000,432.0000,14024570
^VN30,20100909,435.0000,440.6000,430.0000,436.0000,10684700
^VN30,20100910,436.3000,438.2000,422.4000,423.8000,13626320
^VN30,20100913,423.0000,429.8000,413.6000,422.6000,11600700
^VN30,20100914,426.4000,428.8000,417.5000,422.4000,11348540
^VN30,20100915,423.2000,427.8000,416.8000,424.3000,12466090
^VN30,20100916,420.5000,428.1000,418.4000,424.8000,12348860
^VN30,20100917,425.3000,432.6000,421.6000,431.5000,15805410
^VN30,20100920,434.8000,439.6000,424.6000,432.1000,17881520
^VN30,20100921,432.8000,435.5000,423.3000,427.9000,28735900
^VN30,20100922,427.8000,432.3000,424.5000,428.7000,10952950
^VN30,20100923,425.6000,430.4000,421.1000,427.2000,16419460
^VN30,20100924,425.1000,430.4000,421.6000,426.3000,12656490
^VN30,20100927,427.8000,432.2000,423.7000,428.1000,12637290
^VN30,20100928,429.6000,436.6000,427.1000,434.2000,14087130
^VN30,20100929,438.3000,440.7000,431.9000,434.0000,8964890
^VN30,20100930,432.7000,439.3000,427.4000,437.1000,10664820
^VN30,20101001,437.2000,441.6000,431.6000,435.1000,12234780
^VN30,20101004,437.8000,438.7000,425.9000,432.9000,15119520
^VN30,20101005,428.6000,440.1000,425.7000,439.5000,12559170
^VN30,20101006,441.3000,450.3000,438.0000,449.3000,13717770
^VN30,20101007,449.5000,459.7000,444.0000,453.6000,15043750
^VN30,20101008,450.3000,459.3000,444.6000,451.5000,10481270
^VN30,20101011,449.8000,457.4000,444.0000,451.4000,7305060
^VN30,20101012,448.3000,453.0000,442.9000,446.8000,8454570
^VN30,20101013,445.3000,452.1000,442.1000,450.8000,7522770
^VN30,20101014,452.9000,457.4000,448.9000,452.4000,6915380
^VN30,20101015,450.2000,456.3000,445.4000,452.2000,8122960
^VN30,20101018,452.5000,457.9000,446.7000,452.5000,7187570
^VN30,20101019,454.3000,456.9000,444.0000,451.2000,11596890
^VN30,20101020,447.3000,448.7000,436.5000,439.9000,12529010
^VN30,20101021,437.6000,446.7000,433.0000,443.7000,9423380
^VN30,20101022,443.9000,448.3000,436.5000,444.9000,9123360
^VN30,20101025,445.5000,450.8000,439.6000,448.1000,8743950
^VN30,20101026,449.8000,458.2000,445.6000,453.3000,9834930
^VN30,20101027,453.1000,455.8000,445.2000,448.1000,9342860
^VN30,20101028,447.6000,453.2000,443.2000,449.2000,8299300
^VN30,20101029,451.1000,455.0000,447.2000,452.6000,10451710
^VN30,20101101,451.6000,455.2000,446.9000,451.5000,7662440
^VN30,20101102,448.1000,451.5000,443.0000,446.7000,9827750
^VN30,20101103,445.5000,448.6000,440.5000,445.2000,8757060
^VN30,20101104,445.8000,453.3000,443.2000,451.2000,10130590
^VN30,20101105,454.2000,462.5000,449.0000,459.8000,12578730
^VN30,20101108,461.1000,466.7000,453.0000,461.3000,13356340
^VN30,20101109,461.2000,465.2000,451.8000,454.5000,12607910
^VN30,20101110,453.0000,461.6000,450.1000,457.8000,8522390
^VN30,20101111,456.3000,462.5000,449.3000,454.6000,8451500
^VN30,20101112,454.0000,457.0000,442.1000,452.0000,14216830
^VN30,20101115,450.7000,455.7000,438.9000,443.5000,10449830
^VN30,20101116,440.4000,445.2000,431.9000,436.1000,12485690
^VN30,20101117,432.6000,442.2000,427.9000,434.3000,10596280
^VN30,20101118,437.0000,443.9000,432.1000,438.6000,9981910
^VN30,20101119,443.0000,444.9000,430.7000,433.5000,10209160
^VN30,20101122,431.8000,436.7000,424.9000,435.2000,9406840
^VN30,20101123,436.0000,443.5000,431.2000,439.3000,10112510
^VN30,20101124,440.3000,446.8000,433.3000,444.5000,9139420
^VN30,20101125,444.6000,452.7000,441.5000,449.2000,9278330
^VN30,20101126,451.0000,454.0000,444.1000,448.7000,7990940
^VN30,20101129,445.5000,455.7000,440.2000,454.7000,11737190
^VN30,20101130,459.3000,464.8000,452.3000,456.9000,23631960
^VN30,20101201,456.4000,461.0000,449.7000,455.4000,16270010
^VN30,20101202,454.8000,463.6000,450.8000,461.2000,22516870
^VN30,20101203,468.3000,472.1000,461.2000,465.7000,26575140
^VN30,20101206,466.5000,471.1000,459.1000,464.6000,37791820
^VN30,20101207,461.2000,468.6000,454.9000,462.1000,25689480
^VN30,20101208,462.8000,466.7000,451.5000,457.2000,26309390
^VN30,20101209,455.1000,468.0000,451.3000,465.2000,23434940
^VN30,20101210,469.5000,478.6000,461.6000,477.7000,30426860
^VN30,20101213,490.4000,495.5000,486.3000,495.2000,26848910
^VN30,20101214,499.7000,505.6000,482.6000,498.2000,61186870
^VN30,20101215,503.1000,510.6000,495.2000,506.0000,42358330
^VN30,20101216,495.3000,507.0000,488.1000,490.9000,33208390
^VN30,20101217,493.1000,500.0000,481.2000,493.5000,34423370
^VN30,20101220,495.2000,499.2000,483.0000,485.2000,31709700
^VN30,20101221,475.7000,493.2000,471.1000,488.6000,29110580
^VN30,20101222,497.4000,497.4000,482.1000,490.3000,22416960
^VN30,20101223,490.7000,494.7000,480.6000,483.4000,22278850
^VN30,20101224,482.4000,489.6000,472.2000,480.1000,14940340
^VN30,20101227,483.9000,486.4000,474.4000,479.8000,13106410
^VN30,20101228,479.5000,489.0000,475.6000,486.2000,20238580
^VN30,20101229,488.0000,493.8000,481.3000,488.3000,20826920
^VN30,20101230,487.1000,495.4000,484.0000,491.7000,16240490
^VN30,20101231,488.5000,500.5000,484.6000,495.3000,16906900
^VN30,20110104,497.2000,503.2000,488.3000,497.9000,8783600
^VN30,20110105,501.5000,503.3000,490.5000,494.8000,12115820
^VN30,20110106,494.1000,499.5000,488.4000,496.1000,12243980
^VN30,20110107,497.5000,500.8000,489.9000,495.3000,11740030
^VN30,20110110,499.8000,502.2000,490.2000,495.6000,12768010
^VN30,20110111,493.8000,499.9000,484.6000,493.7000,14939850
^VN30,20110112,496.5000,500.2000,490.2000,494.1000,11089000
^VN30,20110113,495.9000,504.7000,491.0000,499.4000,9187920
^VN30,20110114,505.4000,509.7000,498.6000,504.8000,11948660
^VN30,20110117,510.3000,517.1000,505.0000,512.0000,13985780
^VN30,20110118,513.8000,522.1000,509.5000,516.3000,11984540
^VN30,20110119,528.1000,532.1000,520.3000,528.1000,15623910
^VN30,20110120,535.1000,542.3000,530.8000,538.2000,11997200
^VN30,20110121,547.6000,553.0000,543.5000,549.3000,19241050
^VN30,20110124,560.5000,562.5000,535.1000,537.9000,14792750
^VN30,20110125,530.4000,536.9000,524.2000,527.8000,14361690
^VN30,20110126,521.3000,529.6000,517.2000,524.5000,7414490
^VN30,20110127,522.3000,530.7000,516.8000,524.6000,11124730
^VN30,20110128,523.3000,538.8000,520.4000,534.5000,14532130
^VN30,20110208,543.0000,550.1000,538.6000,546.2000,13149050
^VN30,20110209,557.1000,562.1000,548.1000,552.0000,15710420
^VN30,20110210,552.7000,559.8000,542.5000,549.0000,15518900
^VN30,20110211,553.3000,555.5000,541.1000,548.6000,12420370
^VN30,20110214,548.9000,552.9000,538.0000,540.6000,12188890
^VN30,20110215,534.0000,551.2000,530.4000,548.2000,13274920
^VN30,20110216,551.1000,554.0000,541.6000,543.6000,11597430
^VN30,20110217,538.5000,545.4000,532.1000,540.4000,15082740
^VN30,20110218,539.4000,543.6000,530.0000,534.9000,15412790
^VN30,20110221,529.5000,530.2000,509.0000,512.1000,21458170
^VN30,20110222,491.0000,505.1000,489.2000,495.2000,22402310
^VN30,20110223,491.6000,501.3000,487.0000,494.4000,14851740
^VN30,20110224,483.1000,490.7000,474.7000,482.6000,18611330
^VN30,20110225,482.5000,494.5000,475.9000,489.9000,10355630
^VN30,20110228,489.6000,501.3000,482.3000,483.1000,13026720
^VN30,20110301,479.6000,493.6000,476.9000,491.0000,8495760
^VN30,20110302,489.4000,496.0000,475.3000,484.3000,18532510
^VN30,20110303,473.3000,488.0000,471.3000,479.1000,11652050
^VN30,20110304,482.9000,492.1000,476.0000,488.3000,9699690
^VN30,20110307,497.6000,502.5000,489.8000,500.2000,9082190
^VN30,20110308,505.5000,515.2000,502.7000,510.4000,10133370
^VN30,20110309,509.0000,517.4000,494.3000,505.1000,10678810
^VN30,20110310,499.8000,520.9000,498.7000,517.0000,13080070
^VN30,20110311,524.9000,535.7000,521.2000,530.6000,16202160
^VN30,20110314,525.6000,533.8000,510.7000,513.8000,20302320
^VN30,20110315,501.7000,513.2000,495.6000,498.7000,14301520
^VN30,20110316,497.2000,503.8000,486.3000,491.5000,14618500
^VN30,20110317,491.5000,501.0000,479.7000,486.8000,15721250
^VN30,20110318,486.7000,494.6000,474.5000,484.3000,23706070
^VN30,20110321,492.1000,497.9000,484.0000,492.8000,15450760
^VN30,20110322,495.9000,500.8000,484.5000,490.0000,13056070
^VN30,20110323,491.0000,498.2000,487.4000,495.0000,12279880
^VN30,20110324,491.4000,498.1000,483.6000,487.2000,9507990
^VN30,20110325,487.9000,491.2000,478.8000,481.7000,8730860
^VN30,20110328,482.4000,492.2000,476.1000,485.0000,8684660
^VN30,20110329,488.1000,491.9000,480.3000,484.7000,12267920
^VN30,20110330,481.2000,491.6000,478.6000,489.2000,9864910
^VN30,20110331,492.7000,497.8000,487.0000,489.8000,8119970
^VN30,20110401,490.0000,494.9000,483.1000,487.9000,8280670
^VN30,20110404,488.9000,492.2000,483.6000,487.0000,8066830
^VN30,20110405,488.7000,493.3000,482.6000,488.5000,7827860
^VN30,20110406,490.3000,499.5000,487.2000,496.8000,10129430
^VN30,20110407,496.5000,501.3000,490.4000,495.8000,9660390
^VN30,20110408,495.1000,500.6000,491.0000,497.9000,7278330
^VN30,20110413,498.0000,501.7000,492.8000,494.5000,6489770
^VN30,20110414,494.0000,498.5000,491.8000,495.6000,8746600
^VN30,20110415,498.0000,499.5000,493.3000,498.3000,9869460
^VN30,20110418,495.4000,502.2000,487.8000,493.9000,1008375
^VN30,20110419,491.8000,498.7000,488.6000,491.4000,6773090
^VN30,20110420,492.3000,498.8000,488.8000,497.5000,7199910
^VN30,20110421,497.8000,507.0000,493.4000,502.4000,7564070
^VN30,20110422,503.8000,507.5000,494.0000,499.8000,8700070
^VN30,20110425,503.3000,513.1000,501.9000,510.5000,8829360
^VN30,20110426,508.3000,518.4000,505.4000,508.2000,7392890
^VN30,20110427,515.1000,519.6000,508.3000,519.6000,9421680
^VN30,20110428,524.3000,529.1000,520.1000,525.1000,6976890
^VN30,20110429,531.0000,537.6000,527.3000,534.0000,7220940
^VN30,20110504,538.7000,547.2000,536.1000,543.5000,6673020
^VN30,20110505,542.1000,544.4000,529.0000,533.3000,6165230
^VN30,20110506,523.6000,527.2000,518.7000,524.2000,6285160
^VN30,20110509,516.7000,531.9000,513.6000,529.5000,6633360
^VN30,20110510,531.4000,538.6000,527.8000,535.4000,5164890
^VN30,20110511,532.3000,544.8000,528.7000,539.2000,6307390
^VN30,20110512,539.0000,543.5000,530.1000,537.6000,6429550
^VN30,20110513,537.2000,543.5000,528.4000,533.9000,7121040
^VN30,20110516,533.1000,540.2000,522.1000,524.2000,7598220
^VN30,20110517,525.6000,531.6000,512.9000,516.7000,9069170
^VN30,20110518,508.3000,514.6000,498.8000,504.4000,13352250
^VN30,20110519,501.1000,507.8000,491.0000,491.0000,9881720
^VN30,20110520,483.3000,489.6000,471.0000,475.4000,11403130
^VN30,20110523,471.3000,476.7000,453.9000,456.8000,14181000
^VN30,20110524,442.9000,449.6000,435.7000,438.2000,17319100
^VN30,20110525,418.9000,425.3000,417.0000,418.4000,13978600
^VN30,20110526,399.5000,433.2000,399.0000,432.4000,20109020
^VN30,20110527,444.0000,449.2000,438.6000,448.4000,13321860
^VN30,20110530,458.4000,460.7000,446.4000,452.3000,12679160
^VN30,20110531,457.6000,467.6000,454.3000,466.2000,9402490
^VN30,20110601,471.8000,485.3000,464.7000,483.9000,14048080
^VN30,20110602,498.6000,503.6000,492.4000,501.3000,14374490
^VN30,20110603,515.6000,516.3000,480.7000,492.5000,20422980
^VN30,20110606,479.6000,491.1000,472.5000,478.9000,7932690
^VN30,20110607,491.9000,497.7000,482.6000,489.8000,12835900
^VN30,20110608,491.6000,498.2000,477.2000,484.8000,12996370
^VN30,20110609,486.3000,492.9000,480.1000,490.0000,9577850
^VN30,20110610,492.3000,500.6000,485.0000,489.1000,16662730
^VN30,20110613,486.4000,493.0000,479.7000,484.2000,13552840
^VN30,20110614,481.8000,496.8000,477.0000,481.6000,20464500
^VN30,20110615,484.3000,491.7000,476.2000,485.9000,16794190
^VN30,20110616,484.6000,494.1000,481.2000,491.0000,12743950
^VN30,20110617,492.5000,497.1000,477.8000,483.8000,21719480
^VN30,20110620,483.4000,489.2000,473.3000,476.0000,13940780
^VN30,20110621,477.4000,490.4000,474.2000,489.6000,9546100
^VN30,20110622,491.5000,495.8000,482.9000,486.0000,8661260
^VN30,20110623,483.0000,489.5000,476.3000,480.2000,6029040
^VN30,20110624,482.3000,485.3000,475.1000,478.1000,7583790
^VN30,20110627,482.0000,488.6000,473.1000,479.1000,7028190
^VN30,20110628,479.1000,483.3000,474.1000,476.5000,6863410
^VN30,20110629,477.6000,483.4000,473.1000,480.4000,13167300
^VN30,20110630,478.4000,485.9000,474.4000,478.4000,6498350
^VN30,20110701,474.7000,478.0000,465.4000,469.9000,10238820
^VN30,20110704,471.2000,475.2000,464.6000,470.5000,13404260
^VN30,20110705,473.5000,482.4000,471.8000,476.1000,8368640
^VN30,20110706,478.1000,480.6000,471.2000,473.9000,6919650
^VN30,20110707,474.7000,481.2000,470.2000,477.3000,7152450
^VN30,20110708,476.2000,482.0000,472.3000,478.5000,8166060
^VN30,20110711,474.4000,478.8000,469.5000,471.5000,10069410
^VN30,20110712,466.9000,470.4000,458.4000,461.2000,15080662
^VN30,20110713,467.4000,471.2000,458.2000,462.4000,8791280
^VN30,20110714,465.6000,468.9000,455.1000,464.0000,8253490
^VN30,20110715,464.4000,466.3000,454.0000,458.5000,7867740
